0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.136351e-322 7.583908e-321 5.148955e-319 3.454274e-317 2.289679e-315 1.499334e-313 9.697484e-312 6.194281e-310 3.906885e-308 2.432869e-306 1.495545e-304 9.074455e-303 5.434187e-301 3.211429e-299 1.872722e-297 1.077522e-295 6.116860e-294 3.425761e-292 1.892753e-290 1.031638e-288 5.546901e-287 2.942133e-285 1.539458e-283 7.946536e-282 4.046770e-280 2.033208e-278 1.007919e-276 4.930291e-275 2.379914e-273 1.133797e-271 5.331410e-270 2.474766e-268 1.134141e-266 5.132162e-265 2.293479e-263 1.012311e-261 4.413885e-260 1.901428e-258 8.093801e-257 3.404861e-255 1.415719e-253 5.818872e-252 2.364464e-250 9.499531e-249 3.773859e-247 1.482576e-245 5.760054e-244 2.213313e-242 8.411906e-241 3.162369e-239 1.176075e-237 4.327214e-236 1.575410e-234 5.676328e-233 2.024546e-231 7.149804e-230 2.500981e-228 8.668497e-227 2.978404e-225 1.014933e-223 3.431831e-222 1.152067e-220 3.841683e-219 1.273161e-217 4.195468e-216 1.375381e-214 4.487614e-213 1.458020e-211 4.719315e-210 1.522606e-208 4.899235e-207 1.573069e-205 5.042936e-204 1.614865e-202 5.166961e-201 1.651965e-199 5.276094e-198 1.682244e-196 5.349223e-195 1.694112e-193 5.335485e-192 1.668307e-190 5.170786e-189 1.586346e-187 4.811717e-186 1.441836e-184 4.266461e-183 1.246671e-181 3.598521e-180 1.026762e-178 2.898392e-177 8.101727e-176 2.244272e-174 6.164247e-173 1.678993e-171 4.533499e-170 1.212483e-168 3.208009e-167 8.383859e-166 2.160593e-164 5.481618e-163 1.367167e-161 3.348288e-160 8.046526e-159 1.897083e-157 4.389209e-156 9.973566e-155 2.228437e-153 4.903185e-152 1.064049e-150 2.280646e-149 4.832698e-148 1.012739e-146 2.097869e-145 4.290246e-144 8.645038e-143 1.712405e-141 3.326063e-140 6.320839e-139 1.173368e-137 2.126211e-136 3.762918e-135 6.517432e-134 1.108848e-132 1.863023e-131 3.111097e-130 5.197646e-129 8.732634e-128 1.478788e-126 2.520062e-125 4.299840e-124 7.292472e-123 1.219994e-121 2.000368e-120 3.201514e-119 4.996015e-118 7.618885e-117 1.141753e-115 1.695310e-114 2.517658e-113 3.769204e-112 5.708599e-111 8.723111e-110 1.333636e-108 2.016387e-107 2.979040e-106 4.257239e-105 5.842280e-104 7.669118e-103 9.626457e-102 1.159487e-100 1.350490e-99 1.539244e-98 1.742186e-97 1.985397e-96 2.295125e-95 2.683347e-94 3.132598e-93 3.587934e-92 3.964523e-91 4.172707e-90 4.151022e-89 3.891205e-88 3.443028e-87 2.896713e-86 2.350486e-85 1.878036e-84 1.511197e-83 1.243113e-82 1.043993e-81 8.795500e-81 7.298101e-80 6.017690e-79 5.158851e-78 4.750640e-77 4.656422e-76 4.789702e-75 5.024660e-74 5.067622e-73 4.650356e-72 3.748057e-71 2.559636e-70 1.383890e-69 4.982340e-69 5.536723e-69 5.933045e-68 4.237386e-66 9.399308e-65 1.369226e-63 1.565382e-62 1.504300e-61 1.258951e-60 9.454054e-60 6.681658e-59 4.855681e-58 4.030493e-57 3.881153e-56 3.948194e-55 3.874391e-54 3.530873e-53 2.986392e-52 2.386839e-51 1.848617e-50 1.418749e-49 1.090783e-48 8.384709e-48 6.390172e-47 4.793757e-46 3.528824e-45 2.548297e-44 1.805647e-43 1.255058e-42 8.555256e-42 5.722404e-41 3.760826e-40 2.431707e-39 1.547492e-38 9.685889e-38 5.955994e-37 3.595166e-36 2.129900e-35 1.238775e-34 7.075440e-34 3.969003e-33 2.186380e-32 1.182521e-31 6.278759e-31 3.272547e-30 1.674225e-29 8.406543e-29 4.142423e-28 2.003036e-27 9.503695e-27 4.424251e-26 2.020688e-25 9.053873e-25 3.979306e-24 1.715467e-23 7.253149e-23 3.007512e-22 1.222903e-21 4.875818e-21 1.906079e-20 7.305327e-20 2.744805e-19 1.010938e-18 3.649607e-18 1.291354e-17 4.478067e-17 1.521778e-16 5.067536e-16 1.653472e-15 5.285931e-15 1.655546e-14 5.079571e-14 1.526687e-13 4.494507e-13 1.295971e-12 3.659839e-12 1.012175e-11 2.741253e-11 7.269708e-11 1.887702e-10 4.799253e-10 1.194574e-09 2.910901e-09 6.943742e-09 1.621394e-08 3.705868e-08 8.290411e-08 1.815205e-07 3.889720e-07 8.157063e-07 1.673989e-06 3.361677e-06 6.605801e-06 1.270117e-05 2.389427e-05 4.398037e-05 7.919967e-05 1.395313e-04 2.404856e-04 4.054727e-04 6.687686e-04 1.078994e-03 1.702858e-03 2.628709e-03 3.969177e-03 5.861949e-03 8.467560e-03 1.196304e-02 1.653050e-02 2.234019e-02 2.952858e-02 3.817270e-02 4.826358e-02 5.968216e-02 7.218197e-02 8.538220e-02 9.877454e-02 1.117448e-01 1.236094e-01 1.336636e-01 1.412399e-01 1.457695e-01 1.468464e-01 1.442863e-01 1.381752e-01 1.289000e-01 1.171486e-01 1.038695e-01 9.018267e-02 7.724356e-02 6.607608e-02 5.740590e-02 5.153497e-02 4.829705e-02 4.711780e-02 4.717590e-02 4.763091e-02 4.785917e-02 4.763091e-02 4.717590e-02 4.711780e-02 4.829705e-02 5.153497e-02 5.740590e-02 6.607608e-02 7.724356e-02 9.018267e-02 1.038695e-01 1.171486e-01 1.289000e-01 1.381752e-01 1.442863e-01 1.468464e-01 1.457695e-01 1.412399e-01 1.336636e-01 1.236094e-01 1.117448e-01 9.877454e-02 8.538220e-02 7.218197e-02 5.968216e-02 4.826358e-02 3.817270e-02 2.952858e-02 2.234019e-02 1.653050e-02 1.196304e-02 8.467560e-03 5.861949e-03 3.969177e-03 2.628709e-03 1.702858e-03 1.078994e-03 6.687686e-04 4.054727e-04 2.404856e-04 1.395313e-04 7.919967e-05 4.398037e-05 2.389427e-05 1.270117e-05 6.605801e-06 3.361677e-06 1.673989e-06 8.157063e-07 3.889720e-07 1.815205e-07 8.290411e-08 3.705868e-08 1.621394e-08 6.943742e-09 2.910901e-09 1.194574e-09 4.799253e-10 1.887702e-10 7.269708e-11 2.741253e-11 1.012175e-11 3.659839e-12 1.295971e-12 4.494507e-13 1.526687e-13 5.079571e-14 1.655546e-14 5.285931e-15 1.653472e-15 5.067536e-16 1.521778e-16 4.478068e-17 1.291354e-17 3.649606e-18 1.010937e-18 2.744805e-19 7.305330e-20 1.906080e-20 4.875820e-21 1.222903e-21 3.007509e-22 7.253142e-23 1.715466e-23 3.979300e-24 9.053850e-25 2.020686e-25 4.424276e-26 9.503845e-27 2.003078e-27 4.142465e-28 8.406350e-29 1.674109e-29 3.272218e-30 6.278286e-31 1.182570e-31 2.186899e-32 3.970643e-33 7.078234e-34 1.238812e-34 2.128520e-35 3.590445e-36 5.947346e-37 9.679387e-38 1.548989e-38 2.438667e-39 3.776303e-40 5.744726e-41 8.569492e-42 1.251553e-42 1.789517e-43 2.510870e-44 3.472437e-45 4.755769e-46 6.465144e-47 8.704998e-48 1.153595e-48 1.492636e-49 1.872882e-50 2.270501e-51 2.660381e-52 3.028828e-53 3.391176e-54 3.812104e-55 4.416990e-56 5.370809e-57 6.801609e-58 8.669867e-59 1.063329e-59 1.201090e-60 1.196314e-61 9.926853e-63 6.176554e-64 2.201791e-65 3.931279e-67 2.731981e-67 1.057913e-67 2.409056e-68 4.121673e-69 5.796809e-70 7.014067e-71 7.637002e-72 7.911337e-73 8.140846e-74 8.550909e-75 9.567982e-76 1.154503e-76 1.412797e-77 1.662464e-78 1.878572e-79 2.090921e-80 2.351164e-81 2.699721e-82 3.139599e-83 3.622712e-84 4.059436e-85 4.349488e-86 4.418270e-87 4.243618e-88 3.864673e-89 3.368252e-90 2.855969e-91 2.408008e-92 2.062171e-93 1.814673e-94 1.635276e-95 1.485697e-96 1.334378e-97 1.164918e-98 9.774960e-100 7.843462e-101 6.021621e-102 4.449819e-103 3.201292e-104 2.278054e-105 1.632171e-106 1.194702e-107 8.987238e-109 6.914424e-110 5.371502e-111 4.149749e-112 3.146145e-113 2.319358e-114 1.654431e-115 1.140509e-116 7.612060e-118 4.939139e-119 3.133516e-120 1.956350e-121 1.209342e-122 7.436250e-124 4.558801e-125 2.785268e-126 1.691356e-127 1.016663e-128 6.022187e-130 3.501415e-131 1.992414e-132 1.107813e-133 6.017198e-135 3.195894e-136 1.663169e-137 8.503907e-139 4.285323e-140 2.134699e-141 1.053780e-142 5.163011e-144 2.511851e-145 1.212675e-146 5.800894e-148 2.743800e-149 1.280436e-150 5.883442e-152 2.657537e-153 1.178843e-154 5.133197e-156 2.194654e-157 9.219654e-159 3.810141e-160 1.551216e-161 6.231339e-163 2.473490e-164 9.714008e-166 3.777711e-167 1.455447e-168 5.555320e-170 2.099984e-171 7.857026e-173 2.907567e-174 1.063506e-175 3.842958e-177 1.371478e-178 4.834101e-180 1.683364e-181 5.794497e-183 1.973089e-184 6.651546e-186 2.221680e-187 7.356957e-189 2.416257e-190 7.871442e-192 2.542891e-193 8.141882e-195 2.581646e-196 8.098761e-198 2.510896e-199 7.685399e-201 2.320085e-202 6.901944e-204 2.021970e-205 5.830465e-207 1.654378e-208 4.618837e-210 1.268942e-211 3.431471e-213 9.137542e-215 2.397306e-216 6.200661e-218 1.582261e-219 3.986285e-221 9.922976e-223 2.442507e-224 5.949584e-226 1.435263e-227 3.431732e-229 8.139340e-231 1.916640e-232 4.485222e-234 1.044183e-235 2.421126e-237 5.598031e-239 1.292312e-240 2.982103e-242 6.885555e-244 1.591970e-245 3.686963e-247 8.552846e-249 1.986262e-250 4.613645e-252 1.070502e-253 2.477560e-255 5.710385e-257 1.308649e-258 2.977464e-260 6.716597e-262 1.500462e-263 3.316301e-265 7.246062e-267 1.564287e-268 3.335169e-270 7.020856e-272 1.459055e-273 2.993263e-275 6.062179e-277 1.212185e-278 2.393488e-280 4.667624e-282 8.991880e-284 1.711539e-285 3.219559e-287 5.986422e-289 1.100481e-290 2.000405e-292 3.596186e-294 6.394637e-296 1.124845e-297 1.957578e-299 3.370831e-301 5.743588e-303 9.684847e-305 1.616213e-306 2.669524e-308 4.364483e-310 7.063692e-312 1.131799e-313 1.795509e-315 2.820532e-317 4.387797e-319 6.758818e-321 1.037538e-322 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
